,Q1_natur_kom_1,Q1_natur_kom_2,Q1_natur_kom_3,Q1_kultur_kom_1,Q1_kultur_kom_2,Q1_kultur_kom_3,Q1_kultur_kom_4,Q1_kultur_kom_5,Q1_kultur_kom_6,Q1_kultur_kom_7,Q1_arbeid_kom_1,Q1_arbeid_kom_2,Q1_arbeid_kom_3,Q1_samferdsel_kom_1,Q1_samferdsel_kom_2,Q1_samferdsel_kom_3,Q1_samferdsel_kom_4,Q1_samferdsel_kom_5,Q1_samferdsel_kom_6,Q1_renovasjon_kom_1,Q1_renovasjon_kom_2,Q2_1,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q5_1,Q6_1,Q7_1,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q9_10,Q9_11,Q10_1,Q11_1,Q13_1,Q14_1,Q15_1,Q15_2,Q15_3,Q15_4,Q16,Q18,Q19_1,Q19_2,Q55a_1,Q55a_2,Q55a_3,Q55a_4,Q55a_9,Q64a_1,Q64a_2,Q64a_3,Q64a_4,Q64a_5,Q64a_6,Q64a_7,Q64a_8,Q64a_9,Q65a_1,Q65a_2,Q65a_3,Q65a_4,Q65a_5,Q65a_6,Q65ana,Q66a_1,Q68a,Id,Alderkat,Q61a,Kommunestr,Q49a,Sentralitet,Q63a,Q67a,Q53a,Q54a,Spraak_1.0,Spraak_2.0,Spraak_4.0,Spraak_5.0,Q57a_1.0,Q57a_2.0,Q57a_3.0,Q57a_4.0,Q57a_5.0,Q57a_6.0,Q57a_7.0,Q46a_1.0,Q46a_2.0,Q46a_3.0,Q46a_4.0,Q46a_5.0,Q46a_6.0,Q46a_7.0,Q46a_8.0,Q46a_9.0,Q46a_10.0,Q48a_1.0,Q48a_2.0,Q48a_3.0,Q52a_1.0,Q52a_2.0,Q52a_3.0,Q52a_4.0,Q60a_0.0,Q60a_1.0,Q60a_2.0,Q60a_3.0,Q58a_0.0,Q58a_1.0,Q58a_2.0,Q58a_3.0,Q62a_1.0,Q62a_2.0,Q62a_3.0,Q62a_4.0,Q62a_5.0,Q56a_1.0,Q56a_2.0,Q56a_3.0,Q56a_4.0,Fylke_1,Fylke_2,Fylke_3,Fylke_4,Fylke_5,Fylke_6,Fylke_7,Fylke_8,Fylke_9,Fylke_10,Fylke_11,Fylke_12,Fylke_14,Fylke_15,Fylke_18,Fylke_19,Fylke_20,Fylke_50
2293,7.0,7.0,7.0,5.0,6.0,7.0,7.0,5.0,6.0,7.0,7.0,7.0,6.139075174374088,5.0,5.0,6.0,4.921327136034912,5.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,5.821435894342292,6.0,6.0,6.0,5.0,6.0,6.0,5.717897371882152,5.0,6.0,6.0,5.261277119904108,6.0,5.0,7.0,6.0,6.0,5.0,6.0,2.0,2.0,2.0,2.0,3.0,1.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,142253.0,4,7.0,3.0,5.0,4.0,4.0,1.0,3.0,1.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2294,7.0,6.0,6.0,5.0,5.556346603235318,4.0,7.0,6.0,6.0,7.0,7.0,6.0,5.731320538392194,5.0,6.0,5.0,4.674613860033633,5.0,6.0,6.0,6.0,7.0,5.0,5.0,6.0,6.0,5.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,5.4996849520222275,6.0,8.0,5.070256128849559,6.0,7.0,7.0,6.0,7.0,5.346959660137611,6.0,2.0,2.0,2.0,2.0,4.0,1.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,142300.0,3,6.0,4.0,5.0,4.0,4.0,1.0,4.0,2.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295,4.0,6.0,6.0,5.0,4.0,4.0,4.0,5.0,7.0,7.0,7.0,5.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,6.0,6.0,6.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,1.0,1.0,5.0,1.0,6.0,5.0,5.0,1.0,1.0,1.639460111751311,1.0,1.0,1.6559089214619498,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,142308.0,3,5.0,3.0,5.0,3.0,4.0,1.0,5.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296,6.0,6.0,6.0,6.0,5.890974828242944,7.0,5.326132474204062,6.0,6.339965436187741,7.0,7.0,3.0,4.280034847155523,3.0,5.0,2.0,5.0,4.0,6.0,6.0,5.0,7.0,4.483297610638511,5.0,4.682185546117448,4.818192206457228,4.6571186002957266,6.0,6.0,6.0,5.732036514805506,6.0,5.161889939818926,6.0,4.0,5.339963910218968,8.0,3.7064894884750363,5.833283854924536,3.0,6.0,4.0,5.0,3.96540597879036,3.9726858852329237,2.0,2.0,2.0,2.0,13.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,142316.0,1,8.0,3.0,5.0,4.0,4.0,2.0,4.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2297,1.0,4.0,7.0,6.2036691834604785,5.941271523086753,7.0,6.498622950463616,6.153800625746812,6.0,6.0,7.0,5.0,5.051117403161508,4.822240741215582,6.0,5.0,4.902551674350585,5.0,6.0,5.0,6.0,7.0,4.0,4.0,4.0,4.0,4.0,7.0,7.0,5.0,6.0,6.0,6.0,3.0,4.0,3.0,4.0,3.7288148554851945,4.0,6.0,7.0,6.0,7.0,4.565349383543839,5.0,2.0,2.0,2.0,2.0,1.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,142326.0,2,6.0,4.0,5.0,4.0,4.0,1.0,2.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2298,5.0,6.0,6.0,5.0,6.0,4.0,4.0,6.0,5.0,7.0,5.0,5.0,3.0,1.0,3.0,3.0,5.0,2.0,4.0,6.0,3.0,5.0,2.0,1.0,3.0,4.0,1.0,4.0,5.0,4.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,1.0,6.0,4.0,5.0,5.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,12.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,142350.0,4,7.0,2.0,5.0,4.0,4.0,1.0,4.0,1.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2299,7.0,7.0,5.0,5.0,4.0,5.0,5.0,6.0,6.0,5.0,7.0,5.0,5.0,5.0,5.0,5.0,6.0,7.0,7.0,7.0,4.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,6.0,5.0,5.0,4.0,4.0,1.9771135487173384,1.6938166183549086,1.6944541060071736,2.0,2.0,1.0,7.0,6.465056562803274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,142369.0,5,2.0,2.0,5.0,4.0,2.0,1.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2300,4.0,4.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.660410816199234,6.0,6.0,4.0,4.408845033420366,5.2546651880972055,6.0,6.0,6.0,7.0,5.129316725422871,5.0,6.0,6.091295573369737,6.0,7.0,6.0,6.0,6.025973344826796,6.497244112597831,6.0,6.0,5.284431363615842,6.209741347617179,8.0,5.021137441478834,6.625191716106929,7.0,7.0,6.0,6.0730480860123475,4.0,5.0,2.0,2.0,2.0,2.0,5.0,1.1397025165487384,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,142379.0,2,3.0,4.0,4.0,4.0,4.0,1.0,2.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2301,5.0,4.0,6.0,4.438151731876388,4.489997070469266,2.0,2.945178381768557,4.531668117003898,4.50163262240672,4.534250840116722,5.0,4.035521733316205,4.239440884452808,6.0,5.0,4.705060285375151,4.308398449683641,4.722353113408026,4.0,6.0,6.0,5.850604780941908,5.0,5.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.782483605082653,5.0,4.886519924988503,7.0,7.0,6.0,5.0,5.391891176360976,5.0,5.0,1.9835832163927263,1.7527913205274395,1.8284871918543433,1.9756360386503489,1.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,142409.0,5,3.918255904802607,4.0,5.0,4.0,1.0,1.0,2.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2302,6.0,7.0,6.374876981688461,5.0,5.0,6.0,4.0,2.0,6.0,7.0,7.0,4.0,2.0,6.0,7.0,7.0,4.0,6.0,5.0,6.0,7.0,7.0,3.0,2.0,2.0,3.0,4.0,6.0,5.0,6.0,7.0,7.0,7.0,7.0,5.0,3.0,4.0,4.0,4.0,5.0,3.0,6.0,7.0,4.0,4.0,2.0,2.0,2.0,2.0,9.0,2.0,7.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,142421.0,1,1.0,4.0,5.0,4.0,2.0,1.0,2.0,2.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,4.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,4.0,5.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,1.0,4.0,4.0,4.0,4.0,6.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,1.2511586542795485,1.0,1.0,1.0,8.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,142423.0,2,8.0,4.0,1.0,4.0,4.0,1.0952922383044874,3.0,1.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2304,2.0,4.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.506529078456323,5.869959354950761,6.0,7.0,5.0,2.0,4.941872828854121,7.0,7.0,5.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,4.0,7.0,5.0,5.443921661043199,7.0,7.0,7.0,7.0,6.0,5.0,5.0,2.0,1.0,2.0,2.0,13.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,142432.0,4,2.0,3.0,5.0,3.0,4.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2305,2.0,6.0,7.0,3.0,4.0,6.0,3.0,6.0,5.0,5.0,6.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.0,6.0,6.0,1.0,6.0,6.0,5.0,5.772263008619287,1.0,6.0,5.0,5.0,5.0,5.0,2.0,1.0,1.0,2.0,7.0,1.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,142442.0,3,5.0,3.0,4.0,4.0,4.0,1.0,5.0,3.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2306,7.0,7.012679530827196,7.0,5.661285571323557,6.0,4.847868094492463,4.0,6.0,5.0,6.0,7.0,7.0,5.981794989867878,5.0,5.0,6.0,5.187460522845522,6.0,4.0,7.0,6.0,7.0,4.0,5.0,5.0,5.0,4.978067103457935,6.0,6.0,5.0,5.560892836794296,5.0,7.0,5.0,6.0,5.69137892333608,8.0,4.505916462109989,5.687690207746326,4.0,4.0,6.0,5.379820188227248,4.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.44266669406651,2.0,142446.0,5,6.0,3.0,5.0,4.0,4.0,1.0,2.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2307,4.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,6.0,6.0,6.0,6.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.1495393618596825,4.164887418636805,6.0,5.0,5.0,5.227803143531185,5.598292374339306,5.249282262559582,5.251973320369904,4.506331097471202,5.263532157136068,8.0,4.369323318048893,5.911876815554787,5.0,6.0,5.166707353805888,5.50756430765996,4.377291944101894,5.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,142459.0,1,4.0,3.0,3.0,4.0,4.0,1.0,3.0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2308,5.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,6.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,3.8771887573268193,4.15825868687932,3.9951908692332276,4.019649109185675,3.875824125506676,6.0,5.0,4.0,5.0,6.0,5.0,5.0,4.09721458305156,5.0,8.0,3.753332382582609,5.107128968988995,3.0,4.9690409883053075,4.0,4.674687814609513,3.3415282280127703,3.600157492455545,2.0,2.0,2.0,2.0,12.0,1.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,142486.0,3,5.4457101080424914,3.0,4.0,3.0,3.0,1.0,3.0,1.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2309,7.0,5.0,7.0,6.654150165003001,7.0,7.0,7.0,6.608800763057858,6.918106452499234,6.643064199113796,7.0,6.762670720671442,6.518749934979704,4.0,6.0,5.9488088517877635,4.678510941008348,4.98194294920615,2.0,6.0,7.0,7.0,7.0,6.92852816370587,7.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,3.0,5.439434607629922,8.0,6.0,6.0,7.0,6.804358100263659,7.0,6.0,4.0,4.0,2.0,2.0,1.0,2.0,3.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,142498.0,5,7.0,4.0,5.0,4.0,4.0,1.0,2.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2310,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,6.0,4.704833612879115,6.0,5.0,5.0,5.0,5.0,5.0,4.0,5.866704470348442,5.767634442218976,6.0,5.0,6.0,6.0,8.0,4.549109946680626,7.0,5.0,5.0,5.0,5.303841308200795,2.0,3.0,2.0,2.0,1.0,1.0,13.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,142506.0,3,3.0,4.0,5.0,4.0,4.0,1.0,2.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2311,5.0,6.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,6.06850192531179,4.0,4.414421547138147,5.0,5.0,5.0,4.282957543811095,4.6456926528621185,4.0,6.0,4.0,7.0,4.0,5.0,6.0,5.599669027224756,5.1356285496444185,6.599238438134871,7.0,7.0,6.0,6.0,4.0,4.0392607084257754,4.361926822657443,5.084245188825134,8.0,4.168186670990268,5.572392524394779,6.0,6.0,5.0,5.194591432977483,4.0,3.0,2.0,2.0,2.0,2.0,9.0,1.0,5.0,5.1998314457838015,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,142533.0,5,7.0,3.0,5.0,3.0,4.0,1.1603843720744011,2.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2312,6.0,7.0,7.0,5.06515139679051,5.066779223618556,4.0,5.0,5.0,5.0,6.0,6.0,6.0,5.108710553475967,4.0,5.0,3.0,3.0,3.4232990149443223,2.0,5.0,5.0,6.0,3.0,6.0,4.0,3.541767371871117,2.0,7.0,6.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,2.0,3.0,6.0,6.0,6.0,4.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,142535.0,2,8.0,4.0,1.0,4.0,4.0,1.0,3.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2313,5.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,6.185484865001885,5.0,1.0,2.0,2.0,1.0,7.0,7.0,4.0,7.0,5.37555105476892,6.0,5.731206530094431,5.697357537489902,5.5732365957793,6.0,6.0,6.0,7.0,7.0,7.0,7.0,5.647791769579425,6.468146936253712,8.0,5.164864256504582,7.0,6.0,6.675149033306811,6.0,6.0,4.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,142538.0,3,6.480843825782943,4.0,5.0,4.0,4.0,1.0,4.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2314,7.0,7.0,7.0,1.0,1.0,5.0,2.0,6.0,2.0,4.0,7.0,6.0,1.0,7.0,7.0,1.0,6.0,7.0,5.0,6.0,5.0,6.0,5.0,3.0,2.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,7.0,7.0,5.0,6.0,5.0,5.0,7.0,7.0,7.0,5.0,5.0,4.0,4.0,2.0,1.0,1.0,1.8203990408368875,11.0,1.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,142547.0,4,6.0,2.0,4.0,4.0,4.0,2.0,5.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2315,6.0,6.0,5.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,6.35005633117491,4.0,6.0,7.0,5.337318774356461,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.435153844060591,4.0,7.0,7.0,4.0,6.0,7.0,6.0,6.0,4.574000219250119,5.862989802454803,6.0,4.76251259936517,6.0,7.0,7.0,5.90743857036593,6.0,4.319224062586134,4.585563038756781,2.0,1.0,1.0,1.865139745359309,9.0,1.0821064002824663,5.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,142555.0,1,6.78112165177985,1.0,3.0,1.0,4.0,1.0,4.0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2316,1.0,1.0,3.0,7.0,7.0,5.0,6.0,6.0,6.0,6.0,7.0,5.311777919130692,5.151023460768028,4.0,4.0,3.0,4.0,3.500994368901801,3.0,7.0,6.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,4.2509370205089905,6.0,5.0,6.0,5.0,5.693365065925738,5.0,4.0,1.0,1.1777848265750492,1.0,1.4096748165152666,3.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.064878804949544,1.0,142642.0,5,7.0,3.0,4.0,3.0,3.0,2.0,2.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2317,7.0,6.167134151256759,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,5.6959647778028515,6.065718993848896,6.0,5.293990036327302,4.443393981888974,5.0,8.0,4.876782387548505,5.960381055222582,6.0,6.0,5.0,5.952189733133073,5.100264571553555,5.371889989544522,2.0,2.0,2.0,2.0,7.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,142653.0,2,8.0,4.0,2.0,4.0,4.0,1.0,2.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
